split	genre	dataset	year	sid	score	sentence1	sentence2	
tog	hovednyheter	flinke nyheter	2014	245	03.jun	Russland har ratifisert den endrede versjonen, men USA og andre NATO-medlemmer har nektet å gjøre det før den russiske regjeringen trekker tilbake tropper fra de tidligere sovjetrepublikkene Moldova og Georgia.	USA og andre NATO-medlemmer har nektet å ratifisere den endrede versjonen før Russland trekker tilbake tropper fra tidligere sovjetrepublikker, moldova og georgia.	
tog	hovednyheter	flinke nyheter	2014	246	0,8	 delen av formålet med USAs plan er å øke presset på Nord-Korea.	USA og USAs allierte mener at Iran forfølger atomvåpen.	
tog	hovednyheter	flinke nyheter	2014	247	0,4	 tskhinvali er hovedstaden i georgia.	paris er hovedstaden i Frankrike.	
tog	hovednyheter	flinke nyheter	2014	248	01.apr	 en indisk embetsmann uttalte at india ikke legger særlig stor tillit til rapporter fra amnesty international.	en indisk embetsmann som studerte tegningene sa at vitenskapen var gammel og datert, men fortsatt funksjonell.	
tog	hovednyheter	flinke nyheter	2014	249	02.apr	Kinas kabinett kunngjorde delstatsrådet at det vil endre forskrifter om «dobbeltbruk» kjernefysisk teknologi for å forhindre kjernefysisk terrorisme.	endring av regelverk om kjernefysisk teknologi med dobbelt bruk vil forhindre kjernefysisk terrorisme.	
tog	hovednyheter	flinke nyheter	2014	250	01.feb	 Japans statsminister junichiro koizumi sa at skiftet av stengene var proaktivt.	i 2002 deltok den japanske statsministeren junichiro koizumi på et toppmøte i Nord-Korea med den nordkoreanske lederen Kim jong il.	
tog	hovednyheter	flinke nyheter	2014	251	03.feb	 opposisjonens japanske kommunistparti var imot den nye loven og fryktet at den ville føre til et sterkere militær.	opposisjonens japanske kommunistparti var imot lovforslaget som foreslo den nye loven.	
tog	hovednyheter	flinke nyheter	2014	252	03.jun	 noen asean-tjenestemenn uttalte at slik standardisering ville være vanskelig på grunn av forskjellige lands politiske systemer.	noen tjenestemenn uttalte at oppgaven ville være vanskelig for ASEAN-medlemmer på grunn av varierte juridiske og politiske systemer.	
tog	hovednyheter	flinke nyheter	2014	253	4	Irak har drevet lobbyvirksomhet for at sikkerhetsrådet skal slutte å bruke landets oljeinntekter til å betale kompensasjon til ofrene for golfkrigen i 1991 og lønningene til de forente nasjoners overvåkings-, verifikasjons- og inspeksjonskommisjonens inspektører og for å ha alle pengene igjen i den forente nasjonens olje -for-mat-kontoer overført til statens utviklingsfond.	Iraks nye ledere har drevet lobbyvirksomhet for at FNs sikkerhetsråd slutter å bruke Iraks oljeinntekter til å betale lønningene til inspektørene og for å få alle pengene som er igjen på FNs olje-for-mat-konto overført til den irakiske regjeringen.	
tog	hovednyheter	flinke nyheter	2014	254	02.feb	 en sentral europeisk våpenkontrolltraktat må opprettholdes.	CFE-traktaten er en sentral europeisk våpenkontrolltraktat.	
tog	hovednyheter	flinke nyheter	2014	255	02.jun	 den gylne triangel-regionen var en av verdens største produsenter av opium.	helmand-provinsen er verdens største produsent av opium.	
tog	hovednyheter	flinke nyheter	2014	256	02.feb	 USA avfeide handlingen som atomutpressing.	USA sa at de ville stå opp mot atomutpressing og har utelukket forhandlinger.	
tog	hovednyheter	flinke nyheter	2014	257	02.aug	 møtet var 3 dager langt.	møtene varte i 2 dager.	
tog	hovednyheter	flinke nyheter	2014	258	03.jun	 ministrene fra Kina, laos, india, myanmar og thailand vil også ta opp avlingserstatningsinitiativer for fattige etniske minoriteter som fortsatt er avhengige av opiumsdyrking.	ministrene fra Kina, laos, india, myanmar og thailand vil diskutere hvordan man kan finne markeder for varer produsert under avlingserstatning og andre relaterte programmer som økoturisme og håndverksproduksjon.	
tog	hovednyheter	flinke nyheter	2014	259	3	 Kina er en atommakt og medlem av FNs sikkerhetsråd.	Kina er et fast medlem av FN-sikkerheten	
tog	hovednyheter	flinke nyheter	2014	260	2	 nordkoreanske tjenestemenn er mistenkt for å bygge atomvåpen.	Nord-Korea er for tiden i ferd med å avvikle sitt atomvåpenprogram.	
tog	hovednyheter	flinke nyheter	2014	261	03.apr	 Den australske TV-reporteren Peter lloyd står overfor tre nye narkotikaanklager i singapore.	ifølge rettsdokumenter - den 25. juli sto den australske TV-reporteren peter lloyd overfor 3 nye narkotikaanklager i singapore.	
tog	hovednyheter	flinke nyheter	2014	262	3	 President vladimir Putin signerte et dekret som suspenderer Russlands deltakelse i traktaten om konvensjonelle styrker i Europa.	Russlands president vladimir Putin signerte et dekret som suspenderer Russlands deltakelse i traktaten om konvensjonelle styrker i Europa på grunn av omstendigheter som påvirker sikkerheten til den russiske føderasjonen og krever umiddelbare tiltak.	
tog	hovednyheter	flinke nyheter	2014	263	02.jun	 utleveringsvilkårene fastsetter at tunisieren kun kan tiltales for den enkeltstående siktelsen for forfalskning av dokumenter som italienske myndigheter kan fremlegge tilstrekkelig bevis for å straffeforfølge.	talsmann for det sveitsiske justisdepartementet folco galli uttalte at utleveringsvilkårene fastsetter at mejri bare kan tiltales på en enkelt siktelse for forfalskning av dokumenter som italienske myndigheter kunne fremskaffe tilstrekkelig bevis for til å straffeforfølge.	
tog	hovednyheter	flinke nyheter	2014	264	3	Angrepene antas å ha kommet fra den russiske administrasjonens IP-adresser som svar på flyttingen av en sovjetisk statue i estland.	angrepene skjedde etter en strid mellom regjeringene i Russland og Estland om flyttingen av et sovjetisk krigsminnesmerke.	
tog	hovednyheter	flinke nyheter	2014	265	2	 India og Pakistan står utenfor traktaten.	Israel står utenfor traktaten.	
tog	hovednyheter	flinke nyheter	2014	266	0	 Kina er medlem av ballistiske missilklubben.	Russland er medlem av kvartetten i Midtøsten.	
tog	hovednyheter	flinke nyheter	2014	267	04.apr	 Russland kan trekke seg fra traktaten hvis USA og andre NATO-allierte nekter å ratifisere den endrede versjonen.	advarte om at Russland ville trekke seg fra traktaten hvis vestlige nasjoner nekter å ratifisere dens endrede versjon.	
tog	hovednyheter	flinke nyheter	2014	268	0,4	 dette gjelder spesielt i de fattigste landene.	Dette var spesielt etter at etiopia trakk sine styrker tilbake.	
tog	hovednyheter	flinke nyheter	2014	269	03.jun	 Iran har økt antallet henrettelser merkbart de siste månedene ettersom tjenestemenn håndhever en kampanje rettet mot å fremme dyd og øke sikkerheten i	iranske tjenestemenn har økt henrettelsene i 2007 ettersom tjenestemenn håndhever en kampanje som angivelig har som mål å fremme dyd og øke sikkerheten i samfunnet.	
tog	hovednyheter	flinke nyheter	2014	270	0,6	 en uttalelse utstedt av det offisielle spa-nyhetsbyrået uttalte at-- al-dosari ble dømt for narkotikasmugling.	voldtektsmannen ble identifisert som hossein safarlou og hadde også blitt dømt for narkotikasmugling.	
tog	hovednyheter	flinke nyheter	2014	271	01.aug	 både tadsjikistan og uzbekistan deler en grense med afghanistan og har opplevd raid fra taliban-støttede islamske militanter de siste årene.	nabolandet Kirgisistan har også opplevd raid fra taliban-støttede islamske militanter de siste årene.	
tog	hovednyheter	flinke nyheter	2014	272	01.aug	 Russland sa at systemet er en klar trussel mot russisk sikkerhet.	det er en alvorlig trussel mot internasjonal sikkerhet.	
tog	hovednyheter	flinke nyheter	2014	273	3	 gjengen engasjerte seg i ulovlige aktiviteter, inkludert pengeutpressing, utpressing, våpensmugling, sigarettsmugling og hvitvasking av penger og skal ha brukt inntektene til å finansiere terrorgrupper i Tsjetsjenia.	dansen uttalte at gjengen var engasjert i ulovlige aktiviteter, inkludert utpressing, utpressing, våpensmugling, sigarettsmugling og hvitvasking av penger.	
tog	hovednyheter	flinke nyheter	2014	274	03.apr	 ved det statlige vitenskapelige senteret for anvendt mikrobiologi er det alle slags dødelige bakterier som ble studert for bruk i det hemmelige biologiske våpenprogrammet til Sovjetunionen.	statens vitenskapelige senter for anvendt mikrobiologi har jobbet med vestlige forskere for å konvertere komplekset til et biomedisinsk produksjonssted.	
tog	hovednyheter	flinke nyheter	2014	275	01.feb	 det internasjonale atomenergibyrået har ingen tilgang til personer, dokumenter, nettsteder.	det internasjonale atomenergibyrået er basert i	
tog	hovednyheter	flinke nyheter	2014	276	0	 boken slår fast at stoffet formidler et helt positivt bilde.	tjenestemannen uttalte at dette var en fullstendig teknologioverføring.	
tog	hovednyheter	flinke nyheter	2014	277	01.apr	 40 innsatte soner straff for drap.	105 innsatte soner straffer for narkotikasmugling.	
tog	hovednyheter	flinke nyheter	2014	278	2	 Russland oppfyller forpliktelser og reduserer styrker.	Russlands suspensjon av forpliktelser i henhold til cfe-traktaten er midlertidig.	
tog	hovednyheter	flinke nyheter	2014	279	03.jun	administrerende direktør for våpenkontrollforeningen i washington, daryl kimball, uttalte at iaea-rapporten er 1 i en serie med dårlige tegn.	administrerende direktør for våpenkontrollforeningen i Washington, Daryl Kimball, uttalte at det israelske dokumentet kan påvirke debatten om India.	
tog	hovednyheter	flinke nyheter	2014	280	4	 cfe er en av flere saker som negativt påvirker russias forhold til usa og europa.	traktaten er en av flere saker som forårsaker anspente forhold mellom regjeringene i Russland og USA og Europa.	
tog	hovednyheter	flinke nyheter	2014	281	03.feb	 Korobeynichevs laboratorium jobbet med det amerikanske Lawrence Livermore nasjonale laboratorium.	korobeynichevs laboratorium samarbeidet med andre vitenskapelige institutter.	
tog	hovednyheter	flinke nyheter	2014	282	01.aug	 lugar og nunn er senatorer.	lugar og nunn tildelte statsministeren en medalje.	
tog	hovednyheter	flinke nyheter	2014	283	4	 Tjenestemenn uttaler at beslutningen om traktaten vil avhenge av oss handling på planene om å distribuere missilforsvarssystemer i Polen og Tsjekkia.	Russiske militærtjenestemenn uttalte at avgjørelsen vil avhenge av om USA fortsetter med planen om å distribuere rakettforsvarskomponenter i Polen og Tsjekkia.	
tog	hovednyheter	flinke nyheter	2014	284	3	 signering av avtalen er en perifer sak av møtet mellom forsvarssjefer fra de 26 allierte landene i NATO.	Avtalen ble signert under et vanlig møte med forsvarssjefer fra de 26 NATO-allierte.	
tog	hovednyheter	flinke nyheter	2014	285	03.jun	 tidlig i mai 2002 signerte tjenestemenn fra Filippinene, Malaysia og Indonesia en antiterroravtale for å dele flypassasjerlister og annen etterretning.	tidlig i mai 2002 signerte Filippinene, Malaysia og Indonesia en avtale om å dele etterretning om terrorisme.	
tog	hovednyheter	flinke nyheter	2014	286	03.feb	etter det første møtet mellom ledere av den europeiske union og ledere fra Albania, Bosnia-Hercegovina, Kroatia, Makedonia og Serbia og Montenegro, lover ledere fra de vestlige Balkan-landene å redusere organisert kriminalitet og korrupsjon på Balkan for å møte kravene til medlemskap i den europeiske union. .	ledere fra albania, bosnia og hercegovina, kroatia, makedonia og serbia og montenegro møttes for første gang med ledere i den europeiske union for å fortsette å bli medlem av den europeiske union.	
tog	hovednyheter	flinke nyheter	2014	287	03.jun	 resolusjonen krever at alle 192 forente nasjoners medlemsland vedtar lover for å hindre terrorister, svartebørser og andre ikke-statlige aktører fra å produsere, anskaffe eller handle med atomvåpen, biologiske eller kjemiske våpen eller materialene for å lage dem.	resolusjon 1540 krever at alle land vedtar lover for å hindre ikke-statlige aktører fra å produsere, anskaffe eller handle med atomvåpen, biologiske eller kjemiske våpen, materialene for å lage dem, og missilene og andre systemer for å levere dem.	
tog	hovednyheter	flinke nyheter	2014	288	2	 den internasjonale atomenergiforeningen uttalte at jordan har gått med på tilleggstiltakene.	International Atomic Energy Association er FNs vakthund.	
tog	hovednyheter	flinke nyheter	2014	289	0,4	 det er mye bekymring for stoffet.	det er mye arbeid å gjøre.	
tog	hovednyheter	flinke nyheter	2014	290	3	 Amnesty International-rapporten foreslo at - Belgia innleder umiddelbare samtaler med India for å forhindre fremtidig salg av alh, komponenter eller militærteknologi til Myanmar.	Rapporten oppfordret Belgia til å starte umiddelbare samtaler med India for å forhindre fremtidig våpensalg til Myanmar.	
tog	hovednyheter	flinke nyheter	2014	291	3	 Kapitallovbrudd i Iran inkluderer drap, voldtekt, væpnet ran, frafall, blasfemi, alvorlig narkotikasmugling, gjentatt sodomi, utroskap, prostitusjon, forræderi og spionasje.	Kapitallovbrudd i Iran inkluderer drap, voldtekt, væpnet ran, grov narkotikasmugling og utroskap.	
tog	hovednyheter	flinke nyheter	2014	292	03.apr	 Saudi-Arabia er et absolutt monarki som har tatt skritt mot reformer.	Saudi-Arabia er et absolutt monarki og har et rådgivende råd oppnevnt av regjeringen.	
tog	hovednyheter	flinke nyheter	2014	293	3	 talsmannen sa at det vil være en meningsutveksling om aktuelle internasjonale og regionale saker basert på et felles arbeidsforhold i hjertet av FNs kamynin sa at Russland anerkjenner libyas deltakelse i arbeidet til FNs sikkerhetsråd.	kamynin sa at det vil være en meningsutveksling om aktuelle internasjonale og regionale saker basert på et felles arbeidsforhold i hjertet av FN.	
tog	hovednyheter	flinke nyheter	2014	294	02.jun	 shalgams besøk i london er det første av en libysk utenriksminister siden 1969.	et besøk til libya av den russiske utenriksministeren ble annonsert.	
tog	hovednyheter	flinke nyheter	2014	295	01.aug	 Indiske og pakistanske regjeringer var nesten engasjert i en fjerde konflikt i 1999.	Indiske og pakistanske regjeringer gjennomførte atomprøver i mai 1998.	
tog	hovednyheter	flinke nyheter	2014	296	03.aug	 iguaran uttalte at de internerte vil bli anklaget for drap, kriminelt samarbeid, kidnappinger og finansiering av terrorisme.	iguaran uttalte at de internerte også var involvert i drapene på politimedlemmer i en anti-kidnappingsgruppe.	
tog	hovednyheter	flinke nyheter	2014	297	02.apr	 3 mistenkte ekstremister ble løslatt mot kausjon.	1 mistenkt ekstremist ble foreløpig løslatt uten kausjon.	
tog	hovednyheter	flinke nyheter	2014	298	0,8	 6 tsjekkiske sykehusansatte er siktet for menneskesmugling.	den siktede vil bli siktet for internasjonal narkotikasmugling.	
tog	hovednyheter	flinke nyheter	2014	299	2	 dette forverret situasjonen ytterligere.	Nord-Korea bør ikke handle ytterligere for å forverre situasjonen.	
